rule	scope	pos_4mC	pos_6mA	strand	distance	pair_class	inst
within10bp	pooled_any_timepoint	4380834.0	4380830.0	+	4.0	A0-C4	+4380830
within10bp	pooled_any_timepoint	4387525.0	4387529.0	-	4.0	A0-C4	-4387523
within10bp	pooled_any_timepoint	4397557.0	4397561.0	-	4.0	A0-C4	-4397555
within10bp	pooled_any_timepoint	4415930.0	4415926.0	+	4.0	A0-C4	+4415926
within10bp	pooled_any_timepoint	4436213.0	4436216.0	-	3.0	A1-C4	-4436211
within10bp	pooled_any_timepoint	4485791.0	4485795.0	-	4.0	A0-C4	-4485789
within10bp	pooled_any_timepoint	4508899.0	4508895.0	+	4.0	A0-C4	+4508895
within10bp	pooled_any_timepoint	4586813.0	4586817.0	-	4.0	A0-C4	-4586811
within10bp	pooled_any_timepoint	4588615.0	4588611.0	+	4.0	A0-C4	+4588611
within10bp	pooled_any_timepoint	4639883.0	4639879.0	+	4.0	A0-C4	+4639879
within10bp	pooled_any_timepoint	4653969.0	4653973.0	-	4.0	A0-C4	-4653967
within10bp	pooled_any_timepoint	4655986.0	4655990.0	-	4.0	A0-C4	-4655984
within10bp	pooled_any_timepoint	4656579.0	4656583.0	-	4.0	A0-C4	-4656577
within10bp	pooled_any_timepoint	4661378.0	4661382.0	-	4.0	A0-C4	-4661376
within10bp	pooled_any_timepoint	4663823.0	4663819.0	+	4.0	A0-C4	+4663819
within10bp	pooled_any_timepoint	4669464.0	4669460.0	+	4.0	A0-C4	+4669460
within10bp	pooled_any_timepoint	4712678.0	4712674.0	+	4.0	A0-C4	+4712674
within10bp	pooled_any_timepoint	4727616.0	4727612.0	+	4.0	A0-C4	+4727612
within10bp	pooled_any_timepoint	4824044.0	4824047.0	-	3.0	A1-C4	-4824042
within10bp	pooled_any_timepoint	4824044.0	4824048.0	-	4.0	A0-C4	-4824042
within10bp	pooled_any_timepoint	4829049.0	4829045.0	+	4.0	A0-C4	+4829045
within10bp	pooled_any_timepoint	4839516.0	4839519.0	-	3.0	A1-C4	-4839514
within10bp	pooled_any_timepoint	4839516.0	4839520.0	-	4.0	A0-C4	-4839514
within10bp	pooled_any_timepoint	4848931.0	4848927.0	+	4.0	A0-C4	+4848927
within10bp	pooled_any_timepoint	4861412.0	4861416.0	-	4.0	A0-C4	-4861410
within10bp	pooled_any_timepoint	4863482.0	4863478.0	+	4.0	A0-C4	+4863478
within10bp	pooled_any_timepoint	4881949.0	4881945.0	+	4.0	A0-C4	+4881945
within10bp	pooled_any_timepoint	4885755.0	4885758.0	-	3.0	A1-C4	-4885753
within10bp	pooled_any_timepoint	4885755.0	4885759.0	-	4.0	A0-C4	-4885753
within10bp	pooled_any_timepoint	4898785.0	4898789.0	-	4.0	A0-C4	-4898783
within10bp	pooled_any_timepoint	4942198.0	4942202.0	-	4.0	A0-C4	-4942196
within10bp	pooled_any_timepoint	4948216.0	4948212.0	+	4.0	A0-C4	+4948212
within10bp	pooled_any_timepoint	4958836.0	4958840.0	-	4.0	A0-C4	-4958834
within10bp	pooled_any_timepoint	4972754.0	4972750.0	+	4.0	A0-C4	+4972750
within10bp	pooled_any_timepoint	4979676.0	4979672.0	+	4.0	A0-C4	+4979672
within10bp	pooled_any_timepoint	4987418.0	4987415.0	+	3.0	A1-C4	+4987414
within10bp	pooled_any_timepoint	4987475.0	4987471.0	+	4.0	A0-C4	+4987471
within10bp	pooled_any_timepoint	5092060.0	5092064.0	-	4.0	A0-C4	-5092058
within10bp	pooled_any_timepoint	5155292.0	5155288.0	+	4.0	A0-C4	+5155288
within10bp	pooled_any_timepoint	5155292.0	5155289.0	+	3.0	A1-C4	+5155288
within10bp	pooled_any_timepoint	5190166.0	5190162.0	+	4.0	A0-C4	+5190162
within10bp	pooled_any_timepoint	5190166.0	5190163.0	+	3.0	A1-C4	+5190162
within10bp	pooled_any_timepoint	5231639.0	5231642.0	-	3.0	A1-C4	-5231637
within10bp	pooled_any_timepoint	5231639.0	5231643.0	-	4.0	A0-C4	-5231637
within10bp	pooled_any_timepoint	5233150.0	5233154.0	-	4.0	A0-C4	-5233148
within10bp	pooled_any_timepoint	5233887.0	5233883.0	+	4.0	A0-C4	+5233883
within10bp	pooled_any_timepoint	5241343.0	5241339.0	+	4.0	A0-C4	+5241339
within10bp	pooled_any_timepoint	5269073.0	5269069.0	+	4.0	A0-C4	+5269069
within10bp	pooled_any_timepoint	5325248.0	5325244.0	+	4.0	A0-C4	+5325244
within10bp	pooled_any_timepoint	5329810.0	5329807.0	+	3.0	A1-C4	+5329806
within10bp	pooled_any_timepoint	5345804.0	5345801.0	+	3.0	A1-C4	+5345800
within10bp	pooled_any_timepoint	5362914.0	5362918.0	-	4.0	A0-C4	-5362912
within10bp	pooled_any_timepoint	5395921.0	5395917.0	+	4.0	A0-C4	+5395917
within10bp	pooled_any_timepoint	5407715.0	5407711.0	+	4.0	A0-C4	+5407711
within10bp	pooled_any_timepoint	5417244.0	5417248.0	-	4.0	A0-C4	-5417242
within10bp	pooled_any_timepoint	5427969.0	5427965.0	+	4.0	A0-C4	+5427965
within10bp	pooled_any_timepoint	5437960.0	5437964.0	-	4.0	A0-C4	-5437958
within10bp	pooled_any_timepoint	5462054.0	5462058.0	-	4.0	A0-C4	-5462052
within10bp	pooled_any_timepoint	5520182.0	5520178.0	+	4.0	A0-C4	+5520178
within10bp	pooled_any_timepoint	5554076.0	5554072.0	+	4.0	A0-C4	+5554072
within10bp	pooled_any_timepoint	5555378.0	5555374.0	+	4.0	A0-C4	+5555374
within10bp	pooled_any_timepoint	5574966.0	5574962.0	+	4.0	A0-C4	+5574962
within10bp	pooled_any_timepoint	5576112.0	5576108.0	+	4.0	A0-C4	+5576108
within10bp	pooled_any_timepoint	5577922.0	5577918.0	+	4.0	A0-C4	+5577918
within10bp	pooled_any_timepoint	5577922.0	5577919.0	+	3.0	A1-C4	+5577918
within10bp	pooled_any_timepoint	5577922.0	5577930.0	+	8.0	cross-instance	+5577918
within10bp	pooled_any_timepoint	5577922.0	5577931.0	+	9.0	cross-instance	+5577918
within10bp	pooled_any_timepoint	5577934.0	5577930.0	+	4.0	A0-C4	+5577930
within10bp	pooled_any_timepoint	5577934.0	5577931.0	+	3.0	A1-C4	+5577930
within10bp	pooled_any_timepoint	5587981.0	5587984.0	-	3.0	A1-C4	-5587979
within10bp	pooled_any_timepoint	5598018.0	5598023.0	+	5.0	cross-instance	+5598014
within10bp	pooled_any_timepoint	5598018.0	5598024.0	+	6.0	cross-instance	+5598014
within10bp	pooled_any_timepoint	5598027.0	5598023.0	+	4.0	A0-C4	+5598023
within10bp	pooled_any_timepoint	5598027.0	5598032.0	+	5.0	cross-instance	+5598023
within10bp	pooled_any_timepoint	5598027.0	5598024.0	+	3.0	A1-C4	+5598023
within10bp	pooled_any_timepoint	5598027.0	5598033.0	+	6.0	cross-instance	+5598023
within10bp	pooled_any_timepoint	5598036.0	5598032.0	+	4.0	A0-C4	+5598032
within10bp	pooled_any_timepoint	5598036.0	5598033.0	+	3.0	A1-C4	+5598032
within10bp	pooled_any_timepoint	5598054.0	5598050.0	+	4.0	A0-C4	+5598050
within10bp	pooled_any_timepoint	5614298.0	5614302.0	-	4.0	A0-C4	-5614296
within10bp	pooled_any_timepoint	5631610.0	5631606.0	+	4.0	A0-C4	+5631606
within10bp	pooled_any_timepoint	5649592.0	5649596.0	-	4.0	A0-C4	-5649590
within10bp	pooled_any_timepoint	5652733.0	5652736.0	-	3.0	A1-C4	-5652731
within10bp	pooled_any_timepoint	5693198.0	5693194.0	+	4.0	A0-C4	+5693194
within10bp	pooled_any_timepoint	5697993.0	5697997.0	-	4.0	A0-C4	-5697991
within10bp	pooled_any_timepoint	5724196.0	5724200.0	-	4.0	A0-C4	-5724194
within10bp	pooled_any_timepoint	5753338.0	5753341.0	-	3.0	A1-C4	-5753336
within10bp	pooled_any_timepoint	5753338.0	5753342.0	-	4.0	A0-C4	-5753336
within10bp	pooled_any_timepoint	5753476.0	5753480.0	-	4.0	A0-C4	-5753474
within10bp	pooled_any_timepoint	5769260.0	5769263.0	-	3.0	A1-C4	-5769258
within10bp	pooled_any_timepoint	5792801.0	5792804.0	-	3.0	A1-C4	-5792799
within10bp	pooled_any_timepoint	5792801.0	5792805.0	-	4.0	A0-C4	-5792799
within10bp	pooled_any_timepoint	5861375.0	5861379.0	-	4.0	A0-C4	-5861373
within10bp	pooled_any_timepoint	5886956.0	5886952.0	+	4.0	A0-C4	+5886952
within10bp	pooled_any_timepoint	5902390.0	5902394.0	-	4.0	A0-C4	-5902388
within10bp	pooled_any_timepoint	5910965.0	5910961.0	+	4.0	A0-C4	+5910961
within10bp	pooled_any_timepoint	5910965.0	5910962.0	+	3.0	A1-C4	+5910961
within10bp	pooled_any_timepoint	5956874.0	5956878.0	-	4.0	A0-C4	-5956872
within10bp	pooled_any_timepoint	5974533.0	5974530.0	+	3.0	A1-C4	+5974529
within10bp	pooled_any_timepoint	5974533.0	5974529.0	+	4.0	A0-C4	+5974529
within10bp	pooled_any_timepoint	6007835.0	6007831.0	+	4.0	A0-C4	+6007831
within10bp	pooled_any_timepoint	6082371.0	6082367.0	+	4.0	A0-C4	+6082367
within10bp	pooled_any_timepoint	6112596.0	6112592.0	+	4.0	A0-C4	+6112592
within10bp	pooled_any_timepoint	6115120.0	6115116.0	+	4.0	A0-C4	+6115116
within10bp	pooled_any_timepoint	6131213.0	6131209.0	+	4.0	A0-C4	+6131209
within10bp	pooled_any_timepoint	6143028.0	6143024.0	+	4.0	A0-C4	+6143024
within10bp	pooled_any_timepoint	6143028.0	6143025.0	+	3.0	A1-C4	+6143024
within10bp	pooled_any_timepoint	6144883.0	6144879.0	+	4.0	A0-C4	+6144879
within10bp	pooled_any_timepoint	6164130.0	6164126.0	+	4.0	A0-C4	+6164126
within10bp	pooled_any_timepoint	6182522.0	6182518.0	+	4.0	A0-C4	+6182518
within10bp	pooled_any_timepoint	6216991.0	6216987.0	+	4.0	A0-C4	+6216987
within10bp	pooled_any_timepoint	6233232.0	6233236.0	-	4.0	A0-C4	-6233230
within10bp	pooled_any_timepoint	6325734.0	6325730.0	+	4.0	A0-C4	+6325730
within10bp	pooled_any_timepoint	6337171.0	6337175.0	-	4.0	A0-C4	-6337169
within10bp	pooled_any_timepoint	6337526.0	6337530.0	-	4.0	A0-C4	-6337524
within10bp	pooled_any_timepoint	6337637.0	6337641.0	-	4.0	A0-C4	-6337635
within10bp	pooled_any_timepoint	6400478.0	6400482.0	-	4.0	A0-C4	-6400476
within10bp	pooled_any_timepoint	6403194.0	6403190.0	+	4.0	A0-C4	+6403190
within10bp	pooled_any_timepoint	6485083.0	6485079.0	+	4.0	A0-C4	+6485079
within10bp	pooled_any_timepoint	6485083.0	6485080.0	+	3.0	A1-C4	+6485079
within10bp	pooled_any_timepoint	6527077.0	6527073.0	+	4.0	A0-C4	+6527073
within10bp	pooled_any_timepoint	6596540.0	6596536.0	+	4.0	A0-C4	+6596536
within10bp	pooled_any_timepoint	6668900.0	6668896.0	+	4.0	A0-C4	+6668896
within10bp	pooled_any_timepoint	6701834.0	6701830.0	+	4.0	A0-C4	+6701830
within10bp	pooled_any_timepoint	6711771.0	6711767.0	+	4.0	A0-C4	+6711767
within10bp	pooled_any_timepoint	6725217.0	6725221.0	-	4.0	A0-C4	-6725215
within10bp	pooled_any_timepoint	6767954.0	6767950.0	+	4.0	A0-C4	+6767950
within10bp	pooled_any_timepoint	6821829.0	6821833.0	-	4.0	A0-C4	-6821827
within10bp	pooled_any_timepoint	6857837.0	6857841.0	-	4.0	A0-C4	-6857835
within10bp	pooled_any_timepoint	6879645.0	6879641.0	+	4.0	A0-C4	+6879641
within10bp	pooled_any_timepoint	6907093.0	6907097.0	-	4.0	A0-C4	-6907091
within10bp	pooled_any_timepoint	6941579.0	6941575.0	+	4.0	A0-C4	+6941575
within10bp	pooled_any_timepoint	6941579.0	6941576.0	+	3.0	A1-C4	+6941575
within10bp	pooled_any_timepoint	6965958.0	6965962.0	-	4.0	A0-C4	-6965956
within10bp	pooled_any_timepoint	7039489.0	7039493.0	-	4.0	A0-C4	-7039487
within10bp	pooled_any_timepoint	7048063.0	7048059.0	+	4.0	A0-C4	+7048059
within10bp	pooled_any_timepoint	7048063.0	7048060.0	+	3.0	A1-C4	+7048059
within10bp	pooled_any_timepoint	7055994.0	7055990.0	+	4.0	A0-C4	+7055990
within10bp	pooled_any_timepoint	7102889.0	7102893.0	-	4.0	A0-C4	-7102887
within10bp	pooled_any_timepoint	7119120.0	7119124.0	-	4.0	A0-C4	-7119118
within10bp	pooled_any_timepoint	7123332.0	7123328.0	+	4.0	A0-C4	+7123328
within10bp	pooled_any_timepoint	7149600.0	7149596.0	+	4.0	A0-C4	+7149596
within10bp	pooled_any_timepoint	7165083.0	7165087.0	-	4.0	A0-C4	-7165081
within10bp	pooled_any_timepoint	7192542.0	7192538.0	+	4.0	A0-C4	+7192538
within10bp	pooled_any_timepoint	7259108.0	7259111.0	-	3.0	A1-C4	-7259106
within10bp	pooled_any_timepoint	7272287.0	7272283.0	+	4.0	A0-C4	+7272283
within10bp	pooled_any_timepoint	7272287.0	7272284.0	+	3.0	A1-C4	+7272283
within10bp	pooled_any_timepoint	7294982.0	7294986.0	-	4.0	A0-C4	-7294980
within10bp	pooled_any_timepoint	7294982.0	7294985.0	-	3.0	A1-C4	-7294980
within10bp	pooled_any_timepoint	7335039.0	7335042.0	-	3.0	A1-C4	-7335037
within10bp	pooled_any_timepoint	7335039.0	7335043.0	-	4.0	A0-C4	-7335037
within10bp	pooled_any_timepoint	7560767.0	7560763.0	+	4.0	A0-C4	+7560763
within10bp	pooled_any_timepoint	7560767.0	7560764.0	+	3.0	A1-C4	+7560763
within10bp	pooled_any_timepoint	7620812.0	7620816.0	-	4.0	A0-C4	-7620810
within10bp	pooled_any_timepoint	7652939.0	7652935.0	+	4.0	A0-C4	+7652935
within10bp	pooled_any_timepoint	7663070.0	7663067.0	+	3.0	A1-C4	+7663066
within10bp	pooled_any_timepoint	7674616.0	7674620.0	-	4.0	A0-C4	-7674614
within10bp	pooled_any_timepoint	7828782.0	7828778.0	+	4.0	A0-C4	+7828778
within10bp	pooled_any_timepoint	7849065.0	7849061.0	+	4.0	A0-C4	+7849061
within10bp	pooled_any_timepoint	7943503.0	7943506.0	-	3.0	A1-C4	-7943501
within10bp	pooled_any_timepoint	8127343.0	8127347.0	-	4.0	A0-C4	-8127341
within10bp	pooled_any_timepoint	8162168.0	8162164.0	+	4.0	A0-C4	+8162164
within10bp	pooled_any_timepoint	8450511.0	8450515.0	-	4.0	A0-C4	-8450509
within10bp	pooled_any_timepoint	8571409.0	8571413.0	-	4.0	A0-C4	-8571407
within10bp	pooled_any_timepoint	8660182.0	8660178.0	+	4.0	A0-C4	+8660178
within10bp	pooled_any_timepoint	7324.0	7328.0	-	4.0	A0-C4	-7322
within10bp	pooled_any_timepoint	31828.0	31832.0	-	4.0	A0-C4	-31826
within10bp	pooled_any_timepoint	72034.0	72030.0	+	4.0	A0-C4	+72030
within10bp	pooled_any_timepoint	82124.0	82127.0	-	3.0	A1-C4	-82122
within10bp	pooled_any_timepoint	82124.0	82128.0	-	4.0	A0-C4	-82122
within10bp	pooled_any_timepoint	82883.0	82886.0	-	3.0	A1-C4	-82881
within10bp	pooled_any_timepoint	120744.0	120747.0	-	3.0	A1-C4	-120742
within10bp	pooled_any_timepoint	120744.0	120748.0	-	4.0	A0-C4	-120742
within10bp	pooled_any_timepoint	127246.0	127250.0	-	4.0	A0-C4	-127244
within10bp	pooled_any_timepoint	173002.0	173006.0	-	4.0	A0-C4	-173000
within10bp	pooled_any_timepoint	224086.0	224082.0	+	4.0	A0-C4	+224082
within10bp	pooled_any_timepoint	229692.0	229696.0	-	4.0	A0-C4	-229690
within10bp	pooled_any_timepoint	232460.0	232457.0	+	3.0	A1-C4	+232456
within10bp	pooled_any_timepoint	240262.0	240265.0	-	3.0	A1-C4	-240260
within10bp	pooled_any_timepoint	281964.0	281968.0	-	4.0	A0-C4	-281962
within10bp	pooled_any_timepoint	327704.0	327701.0	+	3.0	A1-C4	+327700
within10bp	pooled_any_timepoint	357893.0	357889.0	+	4.0	A0-C4	+357889
within10bp	pooled_any_timepoint	357893.0	357890.0	+	3.0	A1-C4	+357889
within10bp	pooled_any_timepoint	542614.0	542610.0	+	4.0	A0-C4	+542610
within10bp	pooled_any_timepoint	582575.0	582571.0	+	4.0	A0-C4	+582571
within10bp	pooled_any_timepoint	609832.0	609828.0	+	4.0	A0-C4	+609828
within10bp	pooled_any_timepoint	609832.0	609829.0	+	3.0	A1-C4	+609828
within10bp	pooled_any_timepoint	614829.0	614825.0	+	4.0	A0-C4	+614825
within10bp	pooled_any_timepoint	623416.0	623420.0	-	4.0	A0-C4	-623414
within10bp	pooled_any_timepoint	648238.0	648235.0	+	3.0	A1-C4	+648234
within10bp	pooled_any_timepoint	648238.0	648246.0	+	8.0	cross-instance	+648234
within10bp	pooled_any_timepoint	648238.0	648234.0	+	4.0	A0-C4	+648234
within10bp	pooled_any_timepoint	648238.0	648247.0	+	9.0	cross-instance	+648234
within10bp	pooled_any_timepoint	648250.0	648246.0	+	4.0	A0-C4	+648246
within10bp	pooled_any_timepoint	648250.0	648247.0	+	3.0	A1-C4	+648246
within10bp	pooled_any_timepoint	694056.0	694060.0	-	4.0	A0-C4	-694054
within10bp	pooled_any_timepoint	718701.0	718697.0	+	4.0	A0-C4	+718697
within10bp	pooled_any_timepoint	735986.0	735989.0	-	3.0	A1-C4	-735984
within10bp	pooled_any_timepoint	735986.0	735990.0	-	4.0	A0-C4	-735984
within10bp	pooled_any_timepoint	767705.0	767709.0	-	4.0	A0-C4	-767703
within10bp	pooled_any_timepoint	798230.0	798226.0	+	4.0	A0-C4	+798226
within10bp	pooled_any_timepoint	837141.0	837137.0	+	4.0	A0-C4	+837137
within10bp	pooled_any_timepoint	877585.0	877588.0	-	3.0	A1-C4	-877583
within10bp	pooled_any_timepoint	934032.0	934028.0	+	4.0	A0-C4	+934028
within10bp	pooled_any_timepoint	946276.0	946272.0	+	4.0	A0-C4	+946272
within10bp	pooled_any_timepoint	946276.0	946273.0	+	3.0	A1-C4	+946272
within10bp	pooled_any_timepoint	977524.0	977528.0	-	4.0	A0-C4	-977522
within10bp	pooled_any_timepoint	1012520.0	1012524.0	-	4.0	A0-C4	-1012518
within10bp	pooled_any_timepoint	1043757.0	1043761.0	-	4.0	A0-C4	-1043755
within10bp	pooled_any_timepoint	1178741.0	1178737.0	+	4.0	A0-C4	+1178737
within10bp	pooled_any_timepoint	1455581.0	1455585.0	-	4.0	A0-C4	-1455579
within10bp	pooled_any_timepoint	1517367.0	1517363.0	+	4.0	A0-C4	+1517363
within10bp	pooled_any_timepoint	1535440.0	1535444.0	-	4.0	A0-C4	-1535438
within10bp	pooled_any_timepoint	1593993.0	1593997.0	-	4.0	A0-C4	-1593991
within10bp	pooled_any_timepoint	1619112.0	1619116.0	-	4.0	A0-C4	-1619110
within10bp	pooled_any_timepoint	1672403.0	1672407.0	-	4.0	A0-C4	-1672401
within10bp	pooled_any_timepoint	1690718.0	1690721.0	-	3.0	A1-C4	-1690716
within10bp	pooled_any_timepoint	1741256.0	1741259.0	-	3.0	A1-C4	-1741254
within10bp	pooled_any_timepoint	1741256.0	1741260.0	-	4.0	A0-C4	-1741254
within10bp	pooled_any_timepoint	1751552.0	1751548.0	+	4.0	A0-C4	+1751548
within10bp	pooled_any_timepoint	1752624.0	1752628.0	-	4.0	A0-C4	-1752622
within10bp	pooled_any_timepoint	1823844.0	1823840.0	+	4.0	A0-C4	+1823840
within10bp	pooled_any_timepoint	1831099.0	1831095.0	+	4.0	A0-C4	+1831095
within10bp	pooled_any_timepoint	2094310.0	2094314.0	-	4.0	A0-C4	-2094308
within10bp	pooled_any_timepoint	2340865.0	2340861.0	+	4.0	A0-C4	+2340861
within10bp	pooled_any_timepoint	2410840.0	2410836.0	+	4.0	A0-C4	+2410836
within10bp	pooled_any_timepoint	2767853.0	2767857.0	-	4.0	A0-C4	-2767851
within10bp	pooled_any_timepoint	4317752.0	4317756.0	-	4.0	A0-C4	-4317750
within10bp	pooled_any_timepoint	4608287.0	4608283.0	+	4.0	A0-C4	+4608283
within10bp	pooled_any_timepoint	4848487.0	4848483.0	+	4.0	A0-C4	+4848483
within10bp	pooled_any_timepoint	5261452.0	5261448.0	+	4.0	A0-C4	+5261448
within10bp	pooled_any_timepoint	6004407.0	6004403.0	+	4.0	A0-C4	+6004403
within10bp	pooled_any_timepoint	6363776.0	6363780.0	-	4.0	A0-C4	-6363774
within10bp	pooled_any_timepoint	6547216.0	6547212.0	+	4.0	A0-C4	+6547212
within10bp	pooled_any_timepoint	6547216.0	6547213.0	+	3.0	A1-C4	+6547212
within10bp	pooled_any_timepoint	6794674.0	6794677.0	-	3.0	A1-C4	-6794672
within10bp	pooled_any_timepoint	6794674.0	6794678.0	-	4.0	A0-C4	-6794672
within10bp	pooled_any_timepoint	6812702.0	6812698.0	+	4.0	A0-C4	+6812698
within10bp	pooled_any_timepoint	6833704.0	6833700.0	+	4.0	A0-C4	+6833700
within10bp	pooled_any_timepoint	6993083.0	6993087.0	-	4.0	A0-C4	-6993081
within10bp	pooled_any_timepoint	7107821.0	7107817.0	+	4.0	A0-C4	+7107817
within10bp	pooled_any_timepoint	7107821.0	7107818.0	+	3.0	A1-C4	+7107817
within10bp	pooled_any_timepoint	7135550.0	7135547.0	+	3.0	A1-C4	+7135546
within10bp	pooled_any_timepoint	7207909.0	7207905.0	+	4.0	A0-C4	+7207905
within10bp	pooled_any_timepoint	7296951.0	7296947.0	+	4.0	A0-C4	+7296947
within10bp	pooled_any_timepoint	7328231.0	7328227.0	+	4.0	A0-C4	+7328227
within10bp	pooled_any_timepoint	7346564.0	7346560.0	+	4.0	A0-C4	+7346560
within10bp	pooled_any_timepoint	7394595.0	7394599.0	-	4.0	A0-C4	-7394593
within10bp	pooled_any_timepoint	7441182.0	7441179.0	+	3.0	A1-C4	+7441178
within10bp	pooled_any_timepoint	7513989.0	7513985.0	+	4.0	A0-C4	+7513985
within10bp	pooled_any_timepoint	7559495.0	7559499.0	-	4.0	A0-C4	-7559493
within10bp	pooled_any_timepoint	7652656.0	7652660.0	-	4.0	A0-C4	-7652654
within10bp	pooled_any_timepoint	7676156.0	7676159.0	-	3.0	A1-C4	-7676154
within10bp	pooled_any_timepoint	7676156.0	7676160.0	-	4.0	A0-C4	-7676154
within10bp	pooled_any_timepoint	7721110.0	7721106.0	+	4.0	A0-C4	+7721106
within10bp	pooled_any_timepoint	7783702.0	7783699.0	+	3.0	A1-C4	+7783698
within10bp	pooled_any_timepoint	7837656.0	7837660.0	-	4.0	A0-C4	-7837654
within10bp	pooled_any_timepoint	7923190.0	7923186.0	+	4.0	A0-C4	+7923186
within10bp	pooled_any_timepoint	7992330.0	7992334.0	-	4.0	A0-C4	-7992328
within10bp	pooled_any_timepoint	8002466.0	8002470.0	-	4.0	A0-C4	-8002464
within10bp	pooled_any_timepoint	8030247.0	8030243.0	+	4.0	A0-C4	+8030243
within10bp	pooled_any_timepoint	8030247.0	8030244.0	+	3.0	A1-C4	+8030243
within10bp	pooled_any_timepoint	8046701.0	8046704.0	-	3.0	A1-C4	-8046699
within10bp	pooled_any_timepoint	8063026.0	8063022.0	+	4.0	A0-C4	+8063022
within10bp	pooled_any_timepoint	8118468.0	8118464.0	+	4.0	A0-C4	+8118464
within10bp	pooled_any_timepoint	8176870.0	8176867.0	+	3.0	A1-C4	+8176866
within10bp	pooled_any_timepoint	8268391.0	8268395.0	-	4.0	A0-C4	-8268389
within10bp	pooled_any_timepoint	8305092.0	8305088.0	+	4.0	A0-C4	+8305088
within10bp	pooled_any_timepoint	8373019.0	8373023.0	-	4.0	A0-C4	-8373017
within10bp	pooled_any_timepoint	8479407.0	8479403.0	+	4.0	A0-C4	+8479403
within10bp	pooled_any_timepoint	8484855.0	8484851.0	+	4.0	A0-C4	+8484851
within10bp	pooled_any_timepoint	8523047.0	8523051.0	-	4.0	A0-C4	-8523045
within10bp	pooled_any_timepoint	8523047.0	8523050.0	-	3.0	A1-C4	-8523045
within10bp	pooled_any_timepoint	8570816.0	8570820.0	-	4.0	A0-C4	-8570814
within10bp	pooled_any_timepoint	8587517.0	8587521.0	-	4.0	A0-C4	-8587515
within10bp	pooled_any_timepoint	8630720.0	8630724.0	-	4.0	A0-C4	-8630718
within10bp	pooled_any_timepoint	23409.0	23405.0	+	4.0	A0-C4	+23405
within10bp	pooled_any_timepoint	1689082.0	1689086.0	-	4.0	A0-C4	-1689080
within10bp	pooled_any_timepoint	3738896.0	3738900.0	-	4.0	A0-C4	-3738894
within10bp	pooled_any_timepoint	6129441.0	6129444.0	-	3.0	A1-C4	-6129439
within10bp	pooled_any_timepoint	6129441.0	6129445.0	-	4.0	A0-C4	-6129439
within10bp	pooled_any_timepoint	6260601.0	6260597.0	+	4.0	A0-C4	+6260597
within10bp	pooled_any_timepoint	6350489.0	6350485.0	+	4.0	A0-C4	+6350485
within10bp	pooled_any_timepoint	6350489.0	6350486.0	+	3.0	A1-C4	+6350485
within10bp	pooled_any_timepoint	7615293.0	7615297.0	-	4.0	A0-C4	-7615291
within10bp	pooled_any_timepoint	7959394.0	7959397.0	-	3.0	A1-C4	-7959392
within10bp	pooled_any_timepoint	7959394.0	7959398.0	-	4.0	A0-C4	-7959392
